"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin_Percentage","ENOP"
"Andhra_Pradesh",2014,5,14,4,150,0,10,"SREERAMULU TATIPUDI","M","ICSP",316,45,"SC",182248,233105,"PENDURTHI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",10,78.18,0.17,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,150,0,11,"KUTCHU APPARAO","M","IND",271,50,"GEN",182248,233105,"PENDURTHI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",10,78.18,0.15,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,151,0,1,"PANCHAKARLA RAMESH BABU","M","TDP",80563,49,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,50.6,"no",5.26,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,2,"PRAGADA NAGESWARA RAO","M","YSRCP",72188,48,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,45.34,"no",44.15,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,3,"DUBASI NAGENDRA KUMAR","M","INC",1891,44,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,1.19,"yes",0.54,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,4,"KATIPALLI VENKATA APPARAO","M","BSP",1037,42,"SC",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.65,"yes",0.18,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,5,"KANUMURI JYOTHI","F","PPOI",743,40,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.47,"yes",0.07,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,6,"None of the Above","","NOTA",631,NA,"",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.4,"yes",0.05,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,7,"APPARAO CHODIPALLI","M","IND",559,40,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.35,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,8,"ADI BABU BHEEMISETTY","M","JASPA",543,44,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.34,"yes",0.14,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,9,"MYLAPALLI RAJARAO","M","IND",324,35,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.2,"yes",0.02,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,10,"ORUGANTI VIDYASAGAR","M","AAAP",296,58,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.19,"yes",0.04,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,11,"CHANDRA SEKHARA RAO RAYAVARAPU","M","IND",232,41,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.15,"yes",0.01,2.13
"Andhra_Pradesh",2014,5,14,4,151,0,12,"VEESAM V S N MURTY","M","IND",211,36,"GEN",159218,185854,"ELAMANCHILI","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,85.67,0.13,"yes",0,2.13
"Andhra_Pradesh",2014,5,14,4,152,0,1,"ANITHA VANGALAPUDI","F","TDP",86355,33,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,48.02,"no",1.57,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,2,"CHANGALA VENKATA RAO","M","YSRCP",83527,47,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,46.44,"no",44.69,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,3,"INAPASAPPALA SATYANARAYANA","M","BSP",3147,37,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,1.75,"yes",0.97,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,4,"YELLA KRISHNA MURTHY","M","INC",1395,52,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.78,"yes",0,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,5,"VENKATA PRABHAKAR JALLURI","M","CPI",1394,55,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.78,"yes",0.06,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,6,"TATA RAO BONI","M","JASPA",1282,45,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.71,"yes",0.21,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,7,"None of the Above","","NOTA",900,NA,"",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.5,"yes",0.14,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,8,"VADLAMURI KRISHNA SWAROOP","M","DABAP",645,41,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.36,"yes",0.07,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,9,"CHEVVETI TALUPULU","M","IND",515,42,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.29,"yes",0.07,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,10,"PEDDAPUDI CHINNA RAO","M","LJP",385,39,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.21,"yes",0.05,2.22
"Andhra_Pradesh",2014,5,14,4,152,0,11,"CHITTIMURI RAGHAVULU","M","IND",298,28,"SC",179843,223158,"PAYAKARAOPE","SC","VISHAKAPATNAM","COASTAL ANDHRA",10,80.59,0.17,"yes",0,2.22
"Andhra_Pradesh",2014,5,14,4,153,0,1,"AYYANNAPATRUDU CHINTHAKAYALA","M","TDP",79726,57,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,48.86,"no",1.43,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,2,"UMA SANKAR GANESH PETLA","M","YSRCP",77388,41,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,47.42,"no",45.76,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,3,"NETHALA NAGESWARARAO","M","BSP",2721,41,"SC",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,1.67,"yes",1.18,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,4,"GIDDA SRINIVASA NAIDU","M","JASPA",798,45,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.49,"yes",0.06,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,5,"None of the Above","","NOTA",694,NA,"",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.43,"yes",0.24,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,6,"PENTA RAMESH","M","IND",301,41,"SC",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.18,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,7,"CHIRANJEEVI RAO TAVVA","M","IND",280,54,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.17,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,8,"KOLLANA SANYASIRAO","M","IND",274,70,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.17,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,9,"RAJANA VEERA SURYA CHANDRA","M","LJP",273,26,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.17,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,10,"Y.MAKIREDDY","M","IND",259,67,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.16,"yes",0.01,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,11,"PEREPA SEETHA RAMAMURTHY","M","IND",236,53,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.14,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,153,0,12,"LOKAVARAPU SRINIVASA RAO","M","NBNP",231,36,"GEN",163181,198645,"NARSIPATNAM","GEN","VISHAKAPATNAM","COASTAL ANDHRA",11,82.15,0.14,"yes",0,2.17
"Andhra_Pradesh",2014,5,14,4,154,0,1,"DADISETTI RAJA","M","YSRCP",84755,38,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,52.98,"no",11.61,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,2,"YANAMALA KRISHNUDU","M","TDP",66182,59,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,41.37,"no",39.05,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,3,"GOLLAPUDI BUCHIRAJU","M","BSP",3708,32,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,2.32,"yes",1.22,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,4,"DR. CHILUKOTI PANDURANGA RAO","M","INC",1763,52,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,1.1,"yes",0.52,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,5,"None of the Above","","NOTA",931,NA,"",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,0.58,"yes",0.13,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,6,"NERSU LEELA SRINIVAS","M","JASPA",726,42,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,0.45,"yes",0.02,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,7,"DARA SURESH","M","RP(K)",699,40,"SC",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,0.44,"yes",0.02,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,8,"ASAPU VENKATA NAGA SURYA SATYA PRASAD","M","PPOI",663,35,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,0.41,"yes",0.24,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,9,"INDANA KRISHNA MOHAN RAYUDU","M","AAAP",282,42,"GEN",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,0.18,"yes",0.01,2.22
"Andhra_Pradesh",2014,5,14,4,154,0,10,"TIRAGATI VAIKUNTAM","M","IND",261,38,"SC",159970,197694,"TUNI","GEN","EAST GODAVARI","COASTAL ANDHRA",9,80.92,0.16,"yes",0,2.22
"Andhra_Pradesh",2014,5,14,4,155,0,1,"VARUPULA SUBBARAO","M","YSRCP",63693,70,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,43.01,"no",2.3,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,2,"PARVATHA SRI SATYANARAYANAMURTHY","M","TDP",60280,52,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,40.71,"no",33.6,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,3,"MUDRAGADA PADMANABHAM","M","IND",10529,61,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,7.11,"yes",0.71,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,4,"PARVATHA SRI PURNACHANDRA PRASADU","M","INC",9477,49,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,6.4,"yes",5.84,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,5,"RECHUKATLA SIMHACHALAM","M","CPI(ML) (L)",833,58,"ST",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.56,"yes",0.03,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,6,"None of the Above","","NOTA",791,NA,"",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.53,"yes",0.08,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,7,"PATHIVADA SRINIVASARAO","M","PPOI",678,39,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.46,"yes",0.18,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,8,"PAPARAO BANDILI","M","IND",413,38,"SC",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.28,"yes",0,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,9,"ADHIKARIBABU MOHMMAD","M","AAAP",406,41,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.27,"yes",0.04,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,10,"VAYBOGULA SUBBARAO","M","IND",349,46,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.24,"yes",0,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,11,"YALLAPU LAKSHAMANARAO","M","JASPA",343,74,"GEN",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.23,"yes",0.04,2.78
"Andhra_Pradesh",2014,5,14,4,155,0,12,"BANDILI BULI APPARAO","M","IND",283,59,"SC",148075,184820,"PRATHIPADU","GEN","EAST GODAVARI","COASTAL ANDHRA",11,80.12,0.19,"yes",0,2.78
"Andhra_Pradesh",2014,5,14,4,156,0,1,"S.V.S.N. VARMA","M","IND",97511,50,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,57.59,"no",27.8,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,2,"DORA BABU PENDEM","M","YSRCP",50431,54,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,29.78,"no",20.75,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,3,"POTHULA VENKATA VISWAM","M","TDP",15299,51,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,9.04,"yes",8.21,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,4,"INDIRA PANTHAM","F","INC",1401,47,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.83,"yes",0.4,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,5,"None of the Above","","NOTA",717,NA,"",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.42,"yes",0.08,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,6,"PADALA RATAN BHARAT","M","IND",584,39,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.34,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,7,"DEYYALA SRINIVASU","M","IND",548,30,"SC",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.32,"yes",0.02,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,8,"PILLA CHANDRAM","M","CPI(ML) (L)",515,35,"SC",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.3,"yes",0.06,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,9,"VENKATADRI SURATH ARAVA","M","JASPA",416,43,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.25,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,10,"KISHORE KUMAR SANNAPU","M","BSP",413,55,"SC",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.24,"yes",0.04,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,11,"ASINA SRINIVAS","M","PPOI",348,37,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.21,"yes",0.03,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,12,"SANGISETTI RAMBABU","M","IND",293,46,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.17,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,13,"BONDADA NOOKARAJU","M","RP(K)",287,32,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.17,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,14,"ANISETTI SURYA PRAKASH REDDY","M","AAAP",282,30,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.17,"yes",0.08,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,15,"RAJESH TATAPUDI","M","ICSP",150,45,"GEN",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.09,"yes",0.01,2.27
"Andhra_Pradesh",2014,5,14,4,156,0,16,"KOLLA APPARAO","M","IND",135,30,"SC",169330,213152,"PITHAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",15,79.44,0.08,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,157,0,1,"ANANTHA LAKSHMI PILLI","F","TDP",61144,55,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,36.98,"no",5.47,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,2,"SRINIVASA VENU GOPALA KRISHNA CHELLUBOYINA","M","YSRCP",52096,51,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,31.51,"no",5.05,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,3,"KURASALA KANNABABU","M","IND",43742,46,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,26.46,"no",25.21,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,4,"VASIREDDY YESUDASU","M","JASPA",2056,47,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,1.24,"yes",0.37,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,5,"PALACHOLLA VENKATA SITA RAMA SWAMY NAIDU","M","INC",1451,56,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.88,"yes",0.32,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,6,"None of the Above","","NOTA",921,NA,"",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.56,"yes",0.01,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,7,"SUNDARAPALLI VEERA VENKATA SATYANARAYANA MURTHY","M","IND",912,45,"SC",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.55,"yes",0.19,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,8,"VUSA RAVI PRAKASH VARMA","M","IND",605,27,"SC",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.37,"yes",0.06,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,9,"KANNABABU.B","M","IND",503,38,"SC",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.3,"yes",0.06,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,10,"KANNABABU.K","M","IND",403,31,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.24,"yes",0.06,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,11,"A.S.N. MURTHY","M","BSP",311,50,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.19,"yes",0.03,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,12,"KURUPUDI SATYANARAYANA","M","PNPT",254,48,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.15,"yes",0.01,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,13,"GANESULA SRINIVASU","M","IND",232,37,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.14,"yes",0.02,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,14,"DODDI RADHA KRISHNA","F","PPOI",204,44,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.12,"yes",0.03,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,15,"PENKE RAMBABU","M","RP(K)",159,60,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.1,"yes",0.02,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,16,"REDDY NARAYANA SWAMY","M","IND",134,38,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.08,"yes",0.01,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,17,"KOPPISETTI NAGESWARA RAO","M","IND",114,56,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.07,"yes",0.01,3.12
"Andhra_Pradesh",2014,5,14,4,157,0,18,"KAVIKONDALA. S.K.A.K.R.BHIMASEKHAR","M","RJD",97,41,"GEN",165338,221700,"KAKINADA RURAL","GEN","EAST GODAVARI","COASTAL ANDHRA",17,74.58,0.06,"yes",0,3.12
"Andhra_Pradesh",2014,5,14,4,158,0,1,"NIMMAKAYALA CHINA RAJAPPA","M","TDP",75914,61,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,50.49,"no",7.09,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,2,"THOTA SUBBARAO NAIDU","M","YSRCP",65251,40,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,43.4,"no",40.56,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,3,"TUMMALA DORABABU","M","INC",4261,49,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,2.83,"yes",2.25,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,4,"NARLAJARLA HARATHI","F","IND",877,42,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.58,"yes",0.05,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,5,"None of the Above","","NOTA",808,NA,"",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.54,"yes",0.01,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,6,"CHINTAM VIENKATRAM","M","JASPA",797,42,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.53,"yes",0.1,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,7,"DOMMETI RAJA SANJAY","M","AAAP",646,28,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.43,"yes",0.09,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,8,"VENKATA REDDY SABBELLA","M","BSP",515,48,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.34,"yes",0.18,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,9,"KUNCHE NAGALAKSHMI","F","PPOI",245,35,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.16,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,10,"DUVVA KRISHNARJUNA","M","IND",239,34,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.16,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,11,"PITTA JANAKI RAMARAO","M","RPI",239,46,"SC",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.16,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,12,"ALAPU CHINNARAO","M","IND",234,40,"SC",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.16,"yes",0.03,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,13,"GOMPA RAMAKRISHNA","M","IND",194,54,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.13,"yes",0.04,2.27
"Andhra_Pradesh",2014,5,14,4,158,0,14,"PEPAKAYALA DORABABU","M","IND",137,52,"GEN",150357,194939,"PEDDAPURAM","GEN","EAST GODAVARI","COASTAL ANDHRA",13,77.13,0.09,"yes",0,2.27
"Andhra_Pradesh",2014,5,14,4,159,0,1,"NALLAMILLI RAMAKRISHNA REDDY","M","TDP",83398,48,"GEN",174274,203289,"ANAPARTHY","GEN","EAST GODAVARI","COASTAL ANDHRA",16,85.73,47.85,"no",0.79,2.22
"Andhra_Pradesh",2014,5,14,4,159,0,2,"SURYANARAAYANA REDDY SATHI","M","YSRCP",82025,53,"GEN",174274,203289,"ANAPARTHY","GEN","EAST GODAVARI","COASTAL ANDHRA",16,85.73,47.07,"no",45.47,2.22
"Andhra_Pradesh",2014,5,14,4,159,0,3,"ADDANKI MUKTESWARA RAO","M","INC",2780,41,"GEN",174274,203289,"ANAPARTHY","GEN","EAST GODAVARI","COASTAL ANDHRA",16,85.73,1.6,"yes",0.88,2.22
"Andhra_Pradesh",2014,5,14,4,159,0,4,"PINIPE VENKATA RAMAKRISHNA","M","BSP",1244,48,"SC",174274,203289,"ANAPARTHY","GEN","EAST GODAVARI","COASTAL ANDHRA",16,85.73,0.71,"yes",0.15,2.22
"Andhra_Pradesh",2014,5,14,4,159,0,5,"VEERA LAKSHMI SATHI","F","PPOI",983,33,"GEN",174274,203289,"ANAPARTHY","GEN","EAST GODAVARI","COASTAL ANDHRA",16,85.73,0.56,"yes",0.15,2.22
